time,price,volume
11/13/17,6247.2575,567717188.5
11/14/17,6566.82,317350746.8
11/15/17,6951.82,461545294.4
11/16/17,7555.1275,505132350.5
11/17/17,7772.13,458858635.1
11/18/17,7699.32,285597746.6
11/19/17,7899.985,270729970.2
11/20/17,8132.1825,308715016.3
11/21/17,8133.315,469230433.8
11/22/17,8182.6175,269881593.5
11/23/17,8131.7025,277766578.5
11/24/17,8111.8225,297891700.2
11/25/17,8468.455,359284175
11/26/17,9073.555,391292934.3
11/27/17,9525.5175,512641261.3
11/28/17,9811.6125,432708185.3
11/29/17,10025.11,1209512843
11/30/17,9876.91,918198558.1
12/1/17,10293.07,676900758.1
12/2/17,10916.245,475280533.5
12/3/17,11147.1125,690067094.9
12/4/17,11352.6375,528976200
12/5/17,11669.875,524464495.5
12/6/17,12730.415,1218614684
12/7/17,15220.3175,2255261212
12/8/17,16029.135,2273150747
12/9/17,15089.0625,1350029098
12/10/17,14678.445,1452119740
12/11/17,16054.165,1317213660
12/12/17,16908.0925,1123135871
12/13/17,16577.135,1288105675
12/14/17,16429.8625,886960890.7
12/15/17,17125.4975,1341252433
12/16/17,18461.4525,1039459271
12/17/17,19258.46,1132383889
12/18/17,18843.3875,1298824651
12/19/17,18082.415,1568441903
12/20/17,16859.9975,1895990093
12/21/17,16087.005,1309729605
12/22/17,13999.13,3123099245
12/23/17,14227.6825,1246036662
12/24/17,13691.6875,1214310055
12/25/17,13775.395,743997791.3
12/26/17,14857.4775,1099360130
12/27/17,15555.7275,1081484917
12/28/17,14696.655,1213041542
12/29/17,14462.9775,866851312.4
12/30/17,13336.8025,1193746544
12/31/17,13246.0075,746126877.1
1/1/18,13523.6425,528799974.8
1/2/18,14109.825,978460384.8
1/3/18,14981.3575,802156766.7
1/4/18,14997.475,828412852.7
1/5/18,16023.5425,1142065462
1/6/18,16916.62,706393859.4
1/7/18,16594.65,654805828.2
1/8/18,15352.415,1083254508
1/9/18,14764.125,743451028.5
1/10/18,14439.4025,1012613048
1/11/18,14008.5825,1186833787
1/12/18,13532.56,701197392.5
1/13/18,14127.4075,510712038.6
1/14/18,13832.5825,556336054.7
1/15/18,13760.785,585273420.2
1/16/18,12149.655,1921488722
1/17/18,10846.7175,1833663474
1/18/18,11249.745,1178728362
1/19/18,11336.2375,632493293.2
1/20/18,12209.7275,746420425.1
1/21/18,12055.6375,776442858.8
1/22/18,11086.5,906079034.5
1/23/18,10760.4425,855169848.6
1/24/18,11080.2375,643275643.4
1/25/18,11319.06,530578784.6
1/26/18,11070.8675,780138841.6
1/27/18,11270.485,515591253.7
1/28/18,11675.065,519120543.5
1/29/18,11487.875,460458478.9
1/30/18,10619.1225,860529075.1
1/31/18,10102.5875,615512616.8
2/1/18,9587.3425,982258954
2/2/18,8729.92,1384541236
2/3/18,8955.7975,626811874.7
2/4/18,8690.035,706686009.9
2/5/18,7543.4325,1267245505
2/6/18,7134.605,1699046198
2/7/18,7768.8775,1080018391
2/8/18,8022.2225,797433506.9
2/9/18,8368.6625,674117182.9
2/10/18,8630.965,674539476.6
2/11/18,8272.3975,506947619.9
2/12/18,8519.4075,543023397.6
2/13/18,8697.59,426709492.8
2/14/18,9020.3825,610498531.4
2/15/18,9776.5875,833418632.3
2/16/18,10061.5,530966627
2/17/18,10619.865,664022414.3
2/18/18,10740.9475,829929324.3
2/19/18,10800.67,593321948.9
2/20/18,11342.9725,820243158.5
2/21/18,10822.5575,991452199.4
2/22/18,10257.095,898063668
2/23/18,10012.035,699793788.5
2/24/18,9951.445,622304869.1
2/25/18,9629.7675,396587811.6
2/26/18,9951.485,590923345
2/27/18,10488.72,530470235.7
2/28/18,10575.025,563090055.2
3/1/18,10650.4175,476280276.2
3/2/18,10991.47,426492842.6
3/3/18,11270.565,406135702.8
3/4/18,11398.395,345394176
3/5/18,11517.5925,395770114.3
3/6/18,11051.6775,605095529
3/7/18,10262.11,929526087.5
3/8/18,9612.835,746195484.6
3/9/18,9099.09,1040927510
3/10/18,9074.02,542521602.5
3/11/18,9140.5175,687482260.9
3/12/18,9347.515,717778580.1
3/13/18,9161.29,614345026.4
3/14/18,8676.355,692867143.4
3/15/18,8153.805,760018915.1
3/16/18,8272.98,541459912.3
3/17/18,8073.1825,451025532.1
3/18/18,7929.0975,767859120.6
3/19/18,8423.475,723992276.3
3/20/18,8734.97,575297199.5
3/21/18,8948.77,495743191.1
3/22/18,8811.0575,511701544.6
3/23/18,8725.81,470053466.9
3/24/18,8758.8325,413878230.8
3/25/18,8526.86,328860148
3/26/18,8253.7675,539585297.4
3/27/18,7984.8,465435756.8
3/28/18,7909.6475,328897352.8
3/29/18,7494.32,689682918.1
3/30/18,6958.9775,792452590.5
3/31/18,6958.065,457765058.5
4/1/18,6824.8425,445009514.4
4/2/18,7230.285,374483974.2
4/3/18,7269.45,452724802.8
4/4/18,7104.8275,438661846.3
4/5/18,6785.4975,388629800.8
4/6/18,6705.3775,302871018.3
4/7/18,6815.095,282482227.2
4/8/18,7002.5425,212942979.2
4/9/18,6919.355,451007099.5
4/10/18,6815.04,212286506.4
4/11/18,6921.6825,225103071.3
4/12/18,7437.0125,745478623.3
4/13/18,7955.7,585790742.9
4/14/18,7989.445,268676530.3
4/15/18,8214.3275,285298313.3
4/16/18,8204.1675,356779819.3
4/17/18,8011.78,290476217.2
4/18/18,8066.775,296786920.9
4/19/18,8237.2925,301085927.9
4/20/18,8591.8825,490054826.1
4/21/18,8872.9675,414583518
4/22/18,8897.9075,305125653.1
4/23/18,8905.41,276977115.7
4/24/18,9330.805,638300551.4
4/25/18,9263.4,889999510.2
4/26/18,9035.05,498769812.5
4/27/18,9134.2075,379132216.4
4/28/18,9154.59,387097525.9
4/29/18,9374.68,320500069.2
4/30/18,9312.3025,287080424.8
5/1/18,9107.0725,334814792.4
5/2/18,9143.7275,263773007
5/3/18,9491.675,428868760.6
5/4/18,9694.5575,331978184.1
5/5/18,9800.5525,339970626.1
5/6/18,9717.5625,304356554.3
5/7/18,9471.54,346326952.5
5/8/18,9277.0925,336998392.2
5/9/18,9219.505,312781502.6
5/10/18,9191.205,314959260.1
5/11/18,8712.2475,588511678.2
5/12/18,8446.815,392032529.1
5/13/18,8580.6,262728464.4
5/14/18,8644.52,437322332.2
5/15/18,8610.745,365412128.3
5/16/18,8361.44,394877958.4
5/17/18,8226.4875,307806979.2
5/18/18,8134.9375,279118132.2
5/19/18,8263.805,190752191.8
5/20/18,8388.7875,209473991.6
5/21/18,8471.65,231854119.9
5/22/18,8200.8625,271704200.9
5/23/18,7747.7025,467135871.9
5/24/18,7525.94,413193911.5
5/25/18,7515.1175,317279493.8
5/26/18,7442.955,184185888.2
5/27/18,7348.5075,170697383.8
5/28/18,7257.3925,263463424.2
5/29/18,7298.9175,317467924.4
5/30/18,7433.6575,252969386.3
5/31/18,7463.39,229142373.3
6/1/18,7504.305,229374370.9
6/2/18,7584.735,181231157.3
6/3/18,7686.1825,166177997.1
6/4/18,7613.2175,213752243.1
6/5/18,7550.0975,220197830.1
6/6/18,7624.38,198084082
6/7/18,7692.2375,171259935.3
6/8/18,7649.2575,155079774.2
6/9/18,7582.1775,109021196.1
6/10/18,7115.875,447821111.4
6/11/18,6806.9575,241429617.4
6/12/18,6698.8275,254724231.8
6/13/18,6407.75,398605792.7
6/14/18,6489.84,310195707.9
6/15/18,6522.065,189643166.2
6/16/18,6453.7375,116419317
6/17/18,6498.2575,112304943.2
6/18/18,6594.01,215153487.4
6/19/18,6741.91,185426003.9
6/20/18,6722.6025,200294937.9
6/21/18,6739.9125,147867240.8
6/22/18,6361.235,431481985.4
6/23/18,6127.2725,175377195.1
6/24/18,6090.0725,333794955.7
6/25/18,6214.4575,246456629.7
6/26/18,6175.66,195729789.4
6/27/18,6111.9075,191759888.8
6/28/18,6007.335,192985315.2
6/29/18,6043.575,277445943.2
6/30/18,6321.7575,209675124.4
7/1/18,6354.1725,129874650.1
7/2/18,6292.48,232994365.2
7/3/18,6567.49,178222780.5
7/4/18,6571.8975,206132354.2
7/5/18,6566.0325,210626417.3
7/6/18,6557.1025,155403496.4
7/7/18,6673.19,138604842.6
7/8/18,6733.115,134247558.6
7/9/18,6701.245,164182453.6
7/10/18,6484.1325,235252328
7/11/18,6350.125,163859404.5
7/12/18,6281.7225,204571869
7/13/18,6241.06,159926618.2
7/14/18,6255.25,87222249.78
7/15/18,6319.9575,109288758.8
7/16/18,6554.12,247169857.2
7/17/18,7055.26,399757079.3
7/18/18,7388.6275,394283315.3
7/19/18,7428.6225,261307309.9
7/20/18,7441.73,301557644.9
7/21/18,7353.1925,148740325.5
7/22/18,7429.6425,177806372.3
7/23/18,7572.9725,372815012.5
7/24/18,8072.9225,583352251.3
7/25/18,8277.055,368310364.3
7/26/18,8068.1325,322016482.2
7/27/18,8051.0625,323168174.3
7/28/18,8180.4575,147954226.3
7/29/18,8215.67,140133744.7
7/30/18,8133.4525,340602329.4
7/31/18,7937.8375,382641729.7
8/1/18,7639.3,297740608.6
8/2/18,7584.355,212074646.8
8/3/18,7449.7975,293530816.2
8/4/18,7216.6325,267038618.2
8/5/18,7012.78,184483301.2
8/6/18,7000.885,205233494.9
8/7/18,6876.215,287886345.1
8/8/18,6466.3325,419492016.7
8/9/18,6413.6375,287919017.3
8/10/18,6326.1775,319778938.5
8/11/18,6110.7025,121219775.5
8/12/18,6091.14,0
8/13/18,6321.915,226251373.1
8/14/18,6155.2925,379986493.2
8/15/18,6321.8875,426118034.1
8/16/18,6323.3575,227375197.6
8/17/18,6452.535,238581419.3
8/18/18,6485.3725,168398193.8
8/19/18,6449.84,127012137.4
8/20/18,6389.5175,199021637.5
8/21/18,6381.925,198403908.6
8/22/18,6503.0875,382060553.9
8/23/18,6459.3325,170432113.5
8/24/18,6616.67,191257448
8/25/18,6737.895,129167426.6
8/26/18,6712.99,132930137
8/27/18,6813.845,202914627.9
8/28/18,7005.3025,243929545
8/29/18,7056.4025,178094692.1
8/30/18,6985.425,212768476.2
8/31/18,7006.3825,174590463.6
9/1/18,7132.0075,150171853.6
9/2/18,7258.4525,223757397.6
9/3/18,7281.6925,154685122.3
9/4/18,7326.08,171904341.7
9/5/18,7042.6025,398982267.1
9/6/18,6560.695,411718315.2
9/7/18,6455.5175,172270207.4
9/8/18,6307.1525,158714995.6
9/9/18,6265.595,122219522.7
9/10/18,6298.14,160242987.7
9/11/18,6308.6675,162282170.5
9/12/18,6299.705,166295025.5
9/13/18,6425.2625,212578277.1
9/14/18,6490.9025,189023715.5
9/15/18,6513.5325,104190725.8
9/16/18,6488.62,100288250.3
9/17/18,6379.8925,199869352.5
9/18/18,6263.285,52822359.71
